measure,window,subset,t,pred,actual,err_feature,err_naive
yoy_vmatch,W1,full,8092,17.474809344647653,18.609,-1.1341906553523486,1.5539999999999985
yoy_vmatch,W1,full,8093,15.063799597380289,10.993,4.070799597380288,7.616000000000001
yoy_vmatch,W1,full,8094,12.594588881035829,13.541,-0.9464111189641713,-2.548
yoy_vmatch,W1,full,8095,13.144444338942144,12.018,1.126444338942143,1.5229999999999997
yoy_vmatch,W1,full,8096,12.041263262166442,9.496,2.5452632621664417,2.5220000000000002
yoy_vmatch,W1,full,8097,10.728212536397102,8.688,2.0402125363971013,0.8079999999999998
yoy_vmatch,W1,full,8098,10.470541823694123,8.481,1.9895418236941236,0.20700000000000074
yoy_vmatch,W1,full,8099,10.072760311364336,12.348,-2.275239688635665,-3.867000000000001
yoy_vmatch,W1,full,8100,10.07862509304856,7.919,2.15962509304856,4.429000000000001
yoy_vmatch,W1,full,8101,10.247576033100167,7.434,2.8135760331001665,0.48499999999999943
yoy_vmatch,W1,full,8102,9.321654531302535,8.795,0.526654531302535,-1.3609999999999998
yoy_vmatch,W1,full,8103,9.89771018695762,9.82,0.07771018695761889,-1.0250000000000004
yoy_vmatch,W1,full,8104,9.963835359863362,9.154,0.8098353598633619,0.6660000000000004
yoy_vmatch,W1,full,8105,9.603118077619191,10.342,-0.7388819223808092,-1.1880000000000006
yoy_vmatch,W1,pre_rnpl,8092,17.474809344647653,18.609,-1.1341906553523486,1.5539999999999985
yoy_vmatch,W1,pre_rnpl,8093,15.063799597380289,10.993,4.070799597380288,7.616000000000001
yoy_vmatch,W1,pre_rnpl,8094,12.594588881035829,13.541,-0.9464111189641713,-2.548
yoy_vmatch,W1,pre_rnpl,8095,13.144444338942144,12.018,1.126444338942143,1.5229999999999997
yoy_vmatch,W1,pre_rnpl,8096,12.041263262166442,9.496,2.5452632621664417,2.5220000000000002
yoy_vmatch,W1,pre_rnpl,8097,10.728212536397102,8.688,2.0402125363971013,0.8079999999999998
yoy_vmatch,W1,pre_rnpl,8098,10.470541823694123,8.481,1.9895418236941236,0.20700000000000074
yoy_vmatch,W1,pre_rnpl,8099,10.072760311364336,12.348,-2.275239688635665,-3.867000000000001
yoy_vmatch,W1,pre_rnpl,8100,10.07862509304856,7.919,2.15962509304856,4.429000000000001
yoy_vmatch,W1,pre_rnpl,8101,10.247576033100167,7.434,2.8135760331001665,0.48499999999999943
yoy_vmatch,W2,full,8096,10.819530610843543,9.496,1.3235306108435427,2.5220000000000002
yoy_vmatch,W2,full,8097,8.921160924778043,8.688,0.2331609247780424,0.8079999999999998
yoy_vmatch,W2,full,8098,8.950593382010645,8.481,0.46959338201064504,0.20700000000000074
yoy_vmatch,W2,full,8099,8.621913075968008,12.348,-3.7260869240319927,-3.867000000000001
yoy_vmatch,W2,full,8100,9.058276793691748,7.919,1.1392767936917485,4.429000000000001
yoy_vmatch,W2,full,8101,9.436783814079762,7.434,2.002783814079762,0.48499999999999943
yoy_vmatch,W2,full,8102,8.138991645959509,8.795,-0.6560083540404911,-1.3609999999999998
yoy_vmatch,W2,full,8103,9.200007294993016,9.82,-0.6199927050069842,-1.0250000000000004
yoy_vmatch,W2,full,8104,9.375814450836371,9.154,0.22181445083637108,0.6660000000000004
yoy_vmatch,W2,full,8105,8.903036336400891,10.342,-1.4389636635991092,-1.1880000000000006
yoy_vmatch,W2,pre_rnpl,8096,10.819530610843543,9.496,1.3235306108435427,2.5220000000000002
yoy_vmatch,W2,pre_rnpl,8097,8.921160924778043,8.688,0.2331609247780424,0.8079999999999998
yoy_vmatch,W2,pre_rnpl,8098,8.950593382010645,8.481,0.46959338201064504,0.20700000000000074
yoy_vmatch,W2,pre_rnpl,8099,8.621913075968008,12.348,-3.7260869240319927,-3.867000000000001
yoy_vmatch,W2,pre_rnpl,8100,9.058276793691748,7.919,1.1392767936917485,4.429000000000001
yoy_vmatch,W2,pre_rnpl,8101,9.436783814079762,7.434,2.002783814079762,0.48499999999999943
yoy_all,W1,full,8092,18.046826541876243,18.609,-0.562173458123759,1.5539999999999985
yoy_all,W1,full,8093,15.54220099708558,10.993,4.549200997085579,7.616000000000001
yoy_all,W1,full,8094,12.984459196375338,13.541,-0.556540803624662,-2.548
yoy_all,W1,full,8095,13.433547280788325,12.018,1.4155472807883243,1.5229999999999997
yoy_all,W1,full,8096,12.096258215041336,9.496,2.600258215041336,2.5220000000000002
yoy_all,W1,full,8097,11.006493498881358,8.688,2.3184934988813577,0.8079999999999998
yoy_all,W1,full,8098,10.801537682690636,8.481,2.3205376826906363,0.20700000000000074
yoy_all,W1,full,8099,10.569490128974856,12.348,-1.778509871025145,-3.867000000000001
yoy_all,W1,full,8100,10.41232442282729,7.919,2.49332442282729,4.429000000000001
yoy_all,W1,full,8101,10.652979682604755,7.434,3.218979682604755,0.48499999999999943
yoy_all,W1,full,8102,9.745364400253553,8.795,0.9503644002535534,-1.3609999999999998
yoy_all,W1,full,8103,10.531013996906015,9.82,0.711013996906015,-1.0250000000000004
yoy_all,W1,full,8104,10.902219958137902,9.154,1.748219958137902,0.6660000000000004
yoy_all,W1,full,8105,10.264353617899202,10.342,-0.07764638210079866,-1.1880000000000006
yoy_all,W1,pre_rnpl,8092,18.046826541876243,18.609,-0.562173458123759,1.5539999999999985
yoy_all,W1,pre_rnpl,8093,15.54220099708558,10.993,4.549200997085579,7.616000000000001
yoy_all,W1,pre_rnpl,8094,12.984459196375338,13.541,-0.556540803624662,-2.548
yoy_all,W1,pre_rnpl,8095,13.433547280788325,12.018,1.4155472807883243,1.5229999999999997
yoy_all,W1,pre_rnpl,8096,12.096258215041336,9.496,2.600258215041336,2.5220000000000002
yoy_all,W1,pre_rnpl,8097,11.006493498881358,8.688,2.3184934988813577,0.8079999999999998
yoy_all,W1,pre_rnpl,8098,10.801537682690636,8.481,2.3205376826906363,0.20700000000000074
yoy_all,W1,pre_rnpl,8099,10.569490128974856,12.348,-1.778509871025145,-3.867000000000001
yoy_all,W1,pre_rnpl,8100,10.41232442282729,7.919,2.49332442282729,4.429000000000001
yoy_all,W1,pre_rnpl,8101,10.652979682604755,7.434,3.218979682604755,0.48499999999999943
yoy_all,W2,full,8096,10.50788397964125,9.496,1.011883979641249,2.5220000000000002
yoy_all,W2,full,8097,9.062397022551785,8.688,0.37439702255178453,0.8079999999999998
yoy_all,W2,full,8098,9.199190238546395,8.481,0.718190238546395,0.20700000000000074
yoy_all,W2,full,8099,9.159930082946952,12.348,-3.188069917053049,-3.867000000000001
yoy_all,W2,full,8100,9.207513396270471,7.919,1.2885133962704716,4.429000000000001
yoy_all,W2,full,8101,9.781056697074053,7.434,2.347056697074053,0.48499999999999943
yoy_all,W2,full,8102,8.481686001474234,8.795,-0.313313998525766,-1.3609999999999998
yoy_all,W2,full,8103,9.958991399410959,9.82,0.1389913994109584,-1.0250000000000004
yoy_all,W2,full,8104,10.646104263793903,9.154,1.4921042637939035,0.6660000000000004
yoy_all,W2,full,8105,9.690459163839382,10.342,-0.6515408361606188,-1.1880000000000006
yoy_all,W2,pre_rnpl,8096,10.50788397964125,9.496,1.011883979641249,2.5220000000000002
yoy_all,W2,pre_rnpl,8097,9.062397022551785,8.688,0.37439702255178453,0.8079999999999998
yoy_all,W2,pre_rnpl,8098,9.199190238546395,8.481,0.718190238546395,0.20700000000000074
yoy_all,W2,pre_rnpl,8099,9.159930082946952,12.348,-3.188069917053049,-3.867000000000001
yoy_all,W2,pre_rnpl,8100,9.207513396270471,7.919,1.2885133962704716,4.429000000000001
yoy_all,W2,pre_rnpl,8101,9.781056697074053,7.434,2.347056697074053,0.48499999999999943
yoy_mature,W1,full,8092,18.153365710725375,18.609,-0.45563428927462724,1.5539999999999985
yoy_mature,W1,full,8093,16.003698255386773,10.993,5.010698255386773,7.616000000000001
yoy_mature,W1,full,8094,13.655439250072487,13.541,0.11443925007248623,-2.548
yoy_mature,W1,full,8095,14.159719746124553,12.018,2.1417197461245525,1.5229999999999997
yoy_mature,W1,full,8096,13.017501430123787,9.496,3.521501430123786,2.5220000000000002
yoy_mature,W1,full,8097,12.075929734097755,8.688,3.3879297340977548,0.8079999999999998
yoy_mature,W1,full,8098,12.04612229235564,8.481,3.5651222923556407,0.20700000000000074
yoy_mature,W1,full,8099,11.788268352840701,12.348,-0.5597316471592997,-3.867000000000001
yoy_mature,W1,full,8100,11.672286155784455,7.919,3.7532861557844557,4.429000000000001
yoy_mature,W1,full,8101,11.939112885337266,7.434,4.505112885337266,0.48499999999999943
yoy_mature,W1,full,8102,10.607947726441585,8.795,1.8129477264415854,-1.3609999999999998
yoy_mature,W1,full,8103,11.06774747016651,9.82,1.2477474701665106,-1.0250000000000004
yoy_mature,W1,full,8104,11.019388380832561,9.154,1.8653883808325613,0.6660000000000004
yoy_mature,W1,full,8105,10.359989423573833,10.342,0.017989423573832042,-1.1880000000000006
yoy_mature,W1,pre_rnpl,8092,18.153365710725375,18.609,-0.45563428927462724,1.5539999999999985
yoy_mature,W1,pre_rnpl,8093,16.003698255386773,10.993,5.010698255386773,7.616000000000001
yoy_mature,W1,pre_rnpl,8094,13.655439250072487,13.541,0.11443925007248623,-2.548
yoy_mature,W1,pre_rnpl,8095,14.159719746124553,12.018,2.1417197461245525,1.5229999999999997
yoy_mature,W1,pre_rnpl,8096,13.017501430123787,9.496,3.521501430123786,2.5220000000000002
yoy_mature,W1,pre_rnpl,8097,12.075929734097755,8.688,3.3879297340977548,0.8079999999999998
yoy_mature,W1,pre_rnpl,8098,12.04612229235564,8.481,3.5651222923556407,0.20700000000000074
yoy_mature,W1,pre_rnpl,8099,11.788268352840701,12.348,-0.5597316471592997,-3.867000000000001
yoy_mature,W1,pre_rnpl,8100,11.672286155784455,7.919,3.7532861557844557,4.429000000000001
yoy_mature,W1,pre_rnpl,8101,11.939112885337266,7.434,4.505112885337266,0.48499999999999943
yoy_mature,W2,full,8096,11.131558178872819,9.496,1.6355581788728184,2.5220000000000002
yoy_mature,W2,full,8097,9.824925381487926,8.688,1.1369253814879254,0.8079999999999998
yoy_mature,W2,full,8098,10.522900618124773,8.481,2.0419006181247727,0.20700000000000074
yoy_mature,W2,full,8099,10.586926309924463,12.348,-1.7610736900755377,-3.867000000000001
yoy_mature,W2,full,8100,10.433188323119545,7.919,2.514188323119545,4.429000000000001
yoy_mature,W2,full,8101,11.59592487610542,7.434,4.161924876105419,0.48499999999999943
yoy_mature,W2,full,8102,9.045321798625922,8.795,0.2503217986259223,-1.3609999999999998
yoy_mature,W2,full,8103,10.409203800726864,9.82,0.5892038007268638,-1.0250000000000004
yoy_mature,W2,full,8104,10.463564376968431,9.154,1.3095643769684315,0.6660000000000004
yoy_mature,W2,full,8105,9.160698574056442,10.342,-1.181301425943559,-1.1880000000000006
yoy_mature,W2,pre_rnpl,8096,11.131558178872819,9.496,1.6355581788728184,2.5220000000000002
yoy_mature,W2,pre_rnpl,8097,9.824925381487926,8.688,1.1369253814879254,0.8079999999999998
yoy_mature,W2,pre_rnpl,8098,10.522900618124773,8.481,2.0419006181247727,0.20700000000000074
yoy_mature,W2,pre_rnpl,8099,10.586926309924463,12.348,-1.7610736900755377,-3.867000000000001
yoy_mature,W2,pre_rnpl,8100,10.433188323119545,7.919,2.514188323119545,4.429000000000001
yoy_mature,W2,pre_rnpl,8101,11.59592487610542,7.434,4.161924876105419,0.48499999999999943
